Fréquence (Hz)	Niveau (dB)
103,515625	-80,434822
103,759766	-82,699318
104,003906	-81,845734
104,248047	-81,099823
104,492188	-75,666725
104,736328	-76,853210
104,980469	-84,630806
105,224609	-81,879318
105,468750	-79,098518
105,712891	-79,754395
105,957031	-80,844292
106,201172	-77,724808
106,445313	-76,779724
106,689453	-80,232811
106,933594	-81,029449
107,177734	-80,327271
107,421875	-76,981331
107,666016	-78,854919
107,910156	-86,910835
108,154297	-78,381950
108,398438	-77,213791
108,642578	-83,095573
108,886719	-82,828850
109,130859	-80,649582
109,375000	-80,288223
109,619141	-78,527390
109,863281	-75,519424
110,107422	-73,681450
110,351563	-74,257599
110,595703	-75,738098
110,839844	-78,057541
111,083984	-82,811302
111,328125	-79,727631
111,572266	-88,550247
111,816406	-84,734688
112,060547	-79,595360
112,304688	-76,757751
112,548828	-80,305748
112,792969	-80,543335
113,037109	-76,803505
113,281250	-80,836380
113,525391	-80,709236
113,769531	-90,046227
114,013672	-77,202278
114,257813	-78,538559
114,501953	-86,924637
114,746094	-85,115913
114,990234	-81,859612
115,234375	-77,677391
115,478516	-79,911530
115,722656	-80,309662
115,966797	-75,703156
116,210938	-77,978371
116,455078	-77,518867
116,699219	-78,398666
116,943359	-74,852043
117,187500	-74,274353
117,431641	-75,172386
117,675781	-78,254623
117,919922	-88,158432
118,164063	-80,724442
118,408203	-82,989319
118,652344	-79,592613
118,896484	-75,759781
119,140625	-75,951050
119,384766	-77,472092
119,628906	-82,158081
119,873047	-75,670395
120,117188	-72,967743
120,361328	-81,019829
120,605469	-78,276199
120,849609	-81,283081
121,093750	-77,369225
121,337891	-73,293793
121,582031	-75,966187
121,826172	-80,727814
122,070313	-78,086975
122,314453	-76,716492
122,558594	-75,070099
122,802734	-75,451195
123,046875	-77,042282
123,291016	-76,786171
123,535156	-81,647018
123,779297	-81,520882
124,023438	-85,133354
124,267578	-76,540367
124,511719	-72,345657
124,755859	-76,192780
125,000000	-81,612694
125,244141	-80,197052
125,488281	-76,178879
125,732422	-81,318321
125,976563	-77,330276
126,220703	-75,402634
126,464844	-82,611496
126,708984	-79,415611
126,953125	-75,992249
127,197266	-75,546669
127,441406	-78,009178
127,685547	-78,597710
127,929688	-76,309349
128,173828	-77,757317
128,417969	-82,304237
128,662109	-87,600693
128,906250	-77,882133
129,150391	-76,337311
129,394531	-76,895866
129,638672	-78,403908
129,882813	-77,923462
130,126953	-77,083595
130,371094	-79,050591
130,615234	-76,791138
130,859375	-79,451157
131,103516	-74,129341
131,347656	-71,968941
131,591797	-76,493851
131,835938	-77,469055
132,080078	-73,996422
132,324219	-79,504677
132,568359	-76,434227
132,812500	-86,120880
133,056641	-79,767204
133,300781	-80,769997
133,544922	-82,418907
133,789063	-74,794182
134,033203	-73,383629
134,277344	-76,458626
134,521484	-77,365036
134,765625	-77,262695
135,009766	-80,677498
135,253906	-82,151138
135,498047	-79,505081
135,742188	-75,813530
135,986328	-76,217697
136,230469	-81,463867
136,474609	-79,198318
136,718750	-79,297287
136,962891	-81,813347
137,207031	-80,271675
137,451172	-76,996597
137,695313	-75,483551
137,939453	-74,362495
138,183594	-76,679710
138,427734	-83,763977
138,671875	-84,226952
138,916016	-77,363068
139,160156	-81,590874
139,404297	-76,713737
139,648438	-77,365181
139,892578	-77,282379
140,136719	-77,335541
140,380859	-83,538055
140,625000	-80,569313
140,869141	-78,563385
141,113281	-78,146530
141,357422	-84,185425
141,601563	-80,910988
141,845703	-77,547577
142,089844	-80,909798
142,333984	-78,547600
142,578125	-75,333908
142,822266	-76,425644
143,066406	-79,079193
143,310547	-74,288231
143,554688	-76,650848
143,798828	-77,770615
144,042969	-74,647926
144,287109	-82,963394
144,531250	-83,207809
144,775391	-78,658112
145,019531	-73,229240
145,263672	-74,418678
145,507813	-76,827904
145,751953	-79,743362
145,996094	-79,718452
146,240234	-79,226952
146,484375	-79,767448
146,728516	-81,895546
146,972656	-80,273140
147,216797	-77,455269
147,460938	-73,445313
147,705078	-73,710640
147,949219	-76,274681
148,193359	-77,603378
148,437500	-80,360756
148,681641	-76,145775
148,925781	-76,309425
149,169922	-77,951836
149,414063	-78,079857
149,658203	-77,424065
149,902344	-73,279755
150,146484	-76,819542
150,390625	-75,247208
150,634766	-73,896919
150,878906	-74,016960
151,123047	-75,005081
151,367188	-77,906525
151,611328	-76,452888
151,855469	-81,760056
152,099609	-78,323547
152,343750	-76,959488
152,587891	-80,176277
152,832031	-82,114029
153,076172	-76,437553
153,320313	-76,328575
153,564453	-80,281189
153,808594	-84,584175
154,052734	-82,006065
154,296875	-82,513443
154,541016	-86,308914
154,785156	-80,557617
155,029297	-77,091690
155,273438	-75,499901
155,517578	-77,651634
155,761719	-79,718491
156,005859	-78,055252
156,250000	-76,722595
156,494141	-76,650383
156,738281	-76,081406
156,982422	-94,583893
157,226563	-82,426727
157,470703	-79,823769
157,714844	-76,137947
157,958984	-78,546005
158,203125	-77,553673
158,447266	-78,399750
158,691406	-74,982346
158,935547	-71,930855
159,179688	-73,291222
159,423828	-79,141441
159,667969	-82,207481
159,912109	-79,688995
160,156250	-78,974632
160,400391	-81,078918
160,644531	-74,742699
160,888672	-77,656425
161,132813	-80,593384
161,376953	-82,759636
161,621094	-90,744164
161,865234	-82,109787
162,109375	-75,545677
162,353516	-73,948540
162,597656	-75,245430
162,841797	-82,918015
163,085938	-81,407806
163,330078	-77,938400
163,574219	-76,170067
163,818359	-77,398216
164,062500	-79,463341
164,306641	-77,085197
164,550781	-76,280785
164,794922	-76,196556
165,039063	-81,223175
165,283203	-78,077591
165,527344	-76,281227
165,771484	-84,209351
166,015625	-78,210800
166,259766	-82,060410
166,503906	-79,650093
166,748047	-77,628006
166,992188	-78,212448
167,236328	-79,322144
167,480469	-77,140732
167,724609	-77,175407
167,968750	-80,129196
168,212891	-80,723183
168,457031	-77,642090
168,701172	-76,106384
168,945313	-76,831627
169,189453	-80,208885
169,433594	-75,221123
169,677734	-73,156471
169,921875	-73,115379
170,166016	-74,420227
170,410156	-76,356918
170,654297	-76,902374
170,898438	-84,264397
171,142578	-78,509064
171,386719	-81,678574
171,630859	-80,378235
171,875000	-79,658470
172,119141	-78,381073
172,363281	-73,148994
172,607422	-73,581017
172,851563	-79,129471
173,095703	-82,387054
173,339844	-76,684837
173,583984	-78,470856
173,828125	-82,922752
174,072266	-82,520203
174,316406	-83,473869
174,560547	-76,722298
