Fréquence (Hz)	Niveau (dB)
234,863281	-45,766949
235,107422	-45,691940
235,351563	-50,234806
235,595703	-51,731529
235,839844	-54,635284
236,083984	-50,826035
236,328125	-46,801308
236,572266	-47,138870
236,816406	-44,038776
237,060547	-45,025108
237,304688	-49,515251
237,548828	-49,193764
237,792969	-47,536270
238,037109	-49,702545
238,281250	-51,924969
238,525391	-50,786083
238,769531	-53,240078
239,013672	-49,277843
239,257813	-49,666386
239,501953	-46,206772
239,746094	-46,115517
239,990234	-51,085285
240,234375	-56,017742
240,478516	-52,002403
240,722656	-52,410046
240,966797	-48,634518
241,210938	-48,398952
241,455078	-49,735554
241,699219	-55,193542
241,943359	-51,403305
242,187500	-58,052639
242,431641	-50,800442
242,675781	-56,101723
242,919922	-45,686108
243,164063	-43,633911
243,408203	-47,339996
243,652344	-53,282726
243,896484	-45,333015
244,140625	-46,751583
244,384766	-48,745003
244,628906	-52,530457
244,873047	-54,627178
245,117188	-50,180515
245,361328	-49,612667
245,605469	-45,441914
245,849609	-45,777557
246,093750	-49,662117
246,337891	-48,240200
246,582031	-48,181534
246,826172	-53,561672
247,070313	-55,107052
247,314453	-49,938164
247,558594	-49,357605
247,802734	-49,632648
248,046875	-53,082489
248,291016	-48,502579
248,535156	-47,997147
248,779297	-47,620663
249,023438	-47,718838
249,267578	-52,347073
249,511719	-48,149197
249,755859	-46,588665
250,000000	-46,244919
250,244141	-44,359871
250,488281	-43,965054
250,732422	-47,148891
250,976563	-52,309975
251,220703	-61,677620
251,464844	-53,848198
251,708984	-52,295330
251,953125	-55,251266
252,197266	-49,977200
252,441406	-47,142197
252,685547	-49,398872
252,929688	-49,516697
253,173828	-46,904175
253,417969	-46,792919
253,662109	-46,408573
253,906250	-46,123402
254,150391	-49,580441
254,394531	-54,958241
254,638672	-55,497490
254,882813	-52,376488
255,126953	-50,802773
255,371094	-55,185932
255,615234	-53,588486
255,859375	-50,101849
256,103516	-46,940742
256,347656	-49,161850
256,591797	-49,455753
256,835938	-53,813690
257,080078	-53,643127
257,324219	-50,462322
257,568359	-48,174042
257,812500	-47,667908
258,056641	-50,558414
258,300781	-55,342300
258,544922	-57,914082
258,789063	-52,270069
259,033203	-47,574093
259,277344	-49,616528
259,521484	-49,422329
259,765625	-48,172352
260,009766	-50,950027
260,253906	-47,369801
260,498047	-47,325909
260,742188	-51,308098
260,986328	-53,168983
261,230469	-49,213570
261,474609	-45,102051
261,718750	-50,610764
261,962891	-56,406094
262,207031	-53,551548
262,451172	-52,308392
262,695313	-50,138081
262,939453	-55,329826
263,183594	-55,810276
263,427734	-50,754395
263,671875	-50,519386
263,916016	-49,824909
264,160156	-46,031483
264,404297	-48,779675
264,648438	-53,577751
264,892578	-54,740711
265,136719	-52,820267
265,380859	-48,459263
265,625000	-45,856071
265,869141	-46,455463
266,113281	-51,981693
266,357422	-48,242611
266,601563	-46,578823
266,845703	-48,275105
267,089844	-54,026691
267,333984	-55,183945
267,578125	-52,894184
267,822266	-57,209522
268,066406	-50,188618
268,310547	-49,830330
268,554688	-55,842678
268,798828	-49,980461
269,042969	-44,619305
269,287109	-46,753353
269,531250	-48,510170
269,775391	-54,229286
270,019531	-50,452694
270,263672	-46,012371
270,507813	-48,640358
