Fréquence (Hz)	Niveau (dB)
98,632813	-71,818245
98,876953	-61,633423
99,121094	-61,441601
99,365234	-71,187447
99,609375	-78,880959
99,853516	-62,184708
100,097656	-62,223072
100,341797	-68,457306
100,585938	-63,347713
100,830078	-63,748791
101,074219	-65,157501
101,318359	-60,884678
101,562500	-57,111710
101,806641	-58,328411
102,050781	-57,331127
102,294922	-58,321095
102,539063	-66,537895
102,783203	-61,029716
103,027344	-59,910549
103,271484	-65,130363
103,515625	-69,749344
103,759766	-60,883972
104,003906	-60,698147
104,248047	-57,955151
104,492188	-56,781128
104,736328	-57,651207
104,980469	-58,507900
105,224609	-63,379681
105,468750	-62,994698
105,712891	-57,509167
105,957031	-58,383728
106,201172	-59,431137
106,445313	-59,965363
106,689453	-62,084000
106,933594	-69,628120
107,177734	-60,211830
107,421875	-58,162350
107,666016	-58,523132
107,910156	-59,107033
108,154297	-61,525452
108,398438	-61,443184
108,642578	-61,663479
108,886719	-57,776283
109,130859	-55,319443
109,375000	-54,844326
109,619141	-69,634735
109,863281	-55,355251
110,107422	-53,952652
110,351563	-54,323757
110,595703	-59,626350
110,839844	-66,435646
111,083984	-54,745098
111,328125	-52,811085
111,572266	-58,949879
111,816406	-56,611698
112,060547	-56,172180
112,304688	-55,475830
112,548828	-55,315281
112,792969	-55,506569
113,037109	-54,182205
113,281250	-60,500782
113,525391	-60,293034
113,769531	-53,428345
114,013672	-61,695896
114,257813	-64,547531
114,501953	-55,180923
114,746094	-52,959717
114,990234	-53,817989
115,234375	-54,491199
115,478516	-58,487053
115,722656	-57,885876
115,966797	-58,198582
116,210938	-58,761959
116,455078	-61,539558
116,699219	-54,979439
116,943359	-54,820515
117,187500	-56,005379
117,431641	-61,814125
117,675781	-52,621632
117,919922	-54,246208
118,164063	-57,579205
118,408203	-54,759026
118,652344	-55,458397
118,896484	-57,052612
119,140625	-53,524055
119,384766	-53,641502
119,628906	-55,640575
119,873047	-54,530636
120,117188	-55,006344
120,361328	-55,360077
120,605469	-56,389931
120,849609	-52,591911
121,093750	-50,823177
121,337891	-52,500111
121,582031	-52,103928
121,826172	-51,290699
122,070313	-55,223866
122,314453	-54,557335
122,558594	-57,106514
122,802734	-53,676590
123,046875	-53,053276
123,291016	-53,710640
123,535156	-55,119118
123,779297	-54,656273
124,023438	-50,653931
124,267578	-48,570160
124,511719	-54,623581
124,755859	-58,271370
125,000000	-55,729950
125,244141	-55,395672
125,488281	-50,354115
125,732422	-50,942436
125,976563	-53,245068
126,220703	-54,960335
126,464844	-47,604210
126,708984	-49,667137
126,953125	-56,585491
127,197266	-52,331322
127,441406	-57,078381
127,685547	-57,560856
127,929688	-51,854797
128,173828	-52,366890
128,417969	-52,425957
128,662109	-52,809406
128,906250	-49,795033
129,150391	-49,657936
129,394531	-51,868702
129,638672	-57,756382
129,882813	-59,268929
130,126953	-53,287090
130,371094	-55,516937
130,615234	-46,517952
130,859375	-47,638008
131,103516	-55,985275
131,347656	-53,503502
131,591797	-49,326603
131,835938	-50,486950
132,080078	-53,152714
132,324219	-49,973640
132,568359	-47,974670
132,812500	-46,653080
133,056641	-50,411968
133,300781	-54,359112
133,544922	-52,618572
133,789063	-53,211140
134,033203	-54,186493
134,277344	-51,865406
134,521484	-50,751484
134,765625	-51,357708
135,009766	-52,794857
135,253906	-47,641064
135,498047	-44,717995
135,742188	-49,425541
135,986328	-55,460449
136,230469	-48,546024
136,474609	-45,580444
136,718750	-48,363022
136,962891	-49,248466
137,207031	-47,012001
137,451172	-47,143440
137,695313	-52,563488
137,939453	-50,459179
138,183594	-47,623055
138,427734	-48,277943
138,671875	-49,338882
138,916016	-48,215275
139,160156	-46,368881
139,404297	-48,659538
139,648438	-51,716694
139,892578	-51,821884
140,136719	-48,919571
140,380859	-43,776203
140,625000	-44,684193
140,869141	-47,114880
141,113281	-44,745319
141,357422	-43,239948
141,601563	-44,441616
141,845703	-44,655636
142,089844	-47,870193
142,333984	-47,125496
142,578125	-48,434875
142,822266	-42,701775
143,066406	-44,689011
143,310547	-42,072674
143,554688	-43,739162
143,798828	-47,427898
144,042969	-48,764786
144,287109	-50,200066
144,531250	-49,142017
144,775391	-42,223370
145,019531	-40,537136
145,263672	-41,145523
145,507813	-42,599277
145,751953	-47,011448
145,996094	-47,781082
146,240234	-50,894974
146,484375	-44,968292
146,728516	-42,080555
146,972656	-42,909241
147,216797	-42,556442
147,460938	-57,960133
147,705078	-44,931477
147,949219	-41,759682
148,193359	-44,873196
148,437500	-45,125145
148,681641	-47,767868
148,925781	-45,153130
149,169922	-42,809052
149,414063	-43,224445
149,658203	-41,360786
149,902344	-36,720657
150,146484	-38,286255
150,390625	-47,635735
150,634766	-43,094746
150,878906	-43,651974
151,123047	-46,512215
151,367188	-36,405762
151,611328	-36,231068
151,855469	-39,945568
152,099609	-36,554680
152,343750	-40,893177
152,587891	-38,946381
152,832031	-39,907364
153,076172	-37,194801
153,320313	-39,854832
153,564453	-38,571743
153,808594	-35,682777
154,052734	-39,978867
154,296875	-45,074020
154,541016	-40,916660
154,785156	-36,867500
155,029297	-36,283043
155,273438	-39,706806
155,517578	-35,311607
155,761719	-41,701332
156,005859	-36,761711
156,250000	-33,688934
156,494141	-38,059395
156,738281	-45,518223
156,982422	-44,280472
157,226563	-41,086369
157,470703	-51,025803
157,714844	-41,117935
157,958984	-45,453503
158,203125	-34,465961
