Fréquence (Hz)	Niveau (dB)
144,042969	-40,992092
144,287109	-38,852642
144,531250	-37,030624
144,775391	-37,926693
145,019531	-44,645325
145,263672	-36,951599
145,507813	-33,917545
145,751953	-40,156269
145,996094	-46,204716
146,240234	-40,931732
146,484375	-39,814743
146,728516	-36,890137
146,972656	-36,930096
147,216797	-36,639511
147,460938	-39,991508
147,705078	-38,661087
147,949219	-36,620693
148,193359	-39,005093
148,437500	-34,641743
148,681641	-34,480534
148,925781	-37,950329
149,169922	-36,432423
149,414063	-32,776615
149,658203	-37,856415
149,902344	-43,182224
150,146484	-46,088474
150,390625	-43,087719
150,634766	-38,033962
150,878906	-36,431179
151,123047	-33,336231
151,367188	-30,592997
151,611328	-31,459585
151,855469	-32,337391
152,099609	-36,319550
152,343750	-41,840374
152,587891	-33,459003
152,832031	-33,677570
153,076172	-32,934284
153,320313	-34,486504
153,564453	-33,843445
153,808594	-34,448254
154,052734	-35,335094
154,296875	-31,863064
154,541016	-35,086430
154,785156	-33,096596
155,029297	-30,814112
155,273438	-36,630775
155,517578	-41,242886
155,761719	-37,201431
156,005859	-32,042290
156,250000	-31,566294
156,494141	-32,059486
156,738281	-30,760698
156,982422	-30,820425
157,226563	-29,401913
157,470703	-31,902115
157,714844	-38,803791
157,958984	-32,684910
158,203125	-30,991142
158,447266	-36,387360
158,691406	-33,754520
158,935547	-36,451714
159,179688	-35,248283
159,423828	-32,744743
159,667969	-36,907692
159,912109	-34,450089
160,156250	-37,087402
160,400391	-34,402874
160,644531	-31,154100
160,888672	-33,972099
161,132813	-37,161907
161,376953	-42,846470
161,621094	-41,821796
161,865234	-38,068707
162,109375	-34,578644
162,353516	-31,884443
162,597656	-31,215631
162,841797	-30,040686
163,085938	-28,224819
163,330078	-34,120293
163,574219	-35,937164
163,818359	-30,992168
164,062500	-32,895458
164,306641	-35,704796
164,550781	-33,968674
164,794922	-35,182312
165,039063	-38,973499
165,283203	-37,496315
165,527344	-35,824806
165,771484	-34,008980
166,015625	-33,570560
166,259766	-38,546841
166,503906	-39,138618
166,748047	-31,017874
166,992188	-29,439520
167,236328	-32,730640
167,480469	-35,095684
167,724609	-35,815964
167,968750	-37,287338
168,212891	-35,369537
168,457031	-32,441742
168,701172	-32,778782
168,945313	-31,182959
169,189453	-34,379677
169,433594	-34,920982
169,677734	-33,676476
169,921875	-36,820648
170,166016	-36,130913
170,410156	-39,002888
170,654297	-38,653400
170,898438	-41,185074
171,142578	-42,379108
171,386719	-36,591801
171,630859	-33,080223
171,875000	-34,054157
172,119141	-36,911877
172,363281	-42,546326
172,607422	-37,129990
172,851563	-38,010834
173,095703	-41,956421
173,339844	-37,935658
173,583984	-34,527927
173,828125	-33,842621
174,072266	-35,114769
174,316406	-37,265495
174,560547	-40,469791
174,804688	-35,654713
175,048828	-49,113922
175,292969	-37,404053
175,537109	-35,994698
175,781250	-34,089798
176,025391	-35,544777
176,269531	-36,546276
176,513672	-37,078487
