Fréquence (Hz)	Niveau (dB)
1246,234131	-48,355827
1248,925781	-48,948185
1251,617432	-48,020267
1254,309082	-47,496998
1257,000732	-47,574135
1259,692383	-46,827950
1262,384033	-47,727345
1265,075684	-47,572948
1267,767334	-46,892719
1270,458984	-47,811085
1273,150635	-48,962631
1275,842285	-47,861027
1278,533936	-47,564651
1281,225586	-47,400394
1283,917236	-47,919121
1286,608887	-46,538242
1289,300537	-47,138103
1291,992188	-47,459743
1294,683838	-46,938789
1297,375488	-46,811275
1300,067139	-45,629395
1302,758789	-45,508991
1305,450439	-41,733501
1308,142090	-41,980820
1310,833740	-47,820324
1313,525391	-47,168694
1316,217041	-37,988472
1318,908691	-24,449848
1321,600342	-24,139723
1324,291992	-36,252113
1326,983643	-47,140209
1329,675293	-47,918262
1332,366943	-43,386379
1335,058594	-41,508984
1337,750244	-46,337704
1340,441895	-47,149551
1343,133545	-46,879852
1345,825195	-45,825794
1348,516846	-46,310825
1351,208496	-46,586369
1353,900146	-47,181194
1356,591797	-46,820160
1359,283447	-46,557755
1361,975098	-46,613285
1364,666748	-46,684002
1367,358398	-47,262241
1370,050049	-47,684475
1372,741699	-48,103683
1375,433350	-47,406090
1378,125000	-47,388340
1380,816650	-47,704914
1383,508301	-48,093647
1386,199951	-49,095188
1388,891602	-49,001457
1391,583252	-48,799809
1394,274902	-48,546143
1396,966553	-48,893841
1399,658203	-48,440025
1402,349854	-47,632107
1405,041504	-48,616573
1407,733154	-48,900627
1410,424805	-48,094887
1413,116455	-47,142696
1415,808105	-47,536247
1418,499756	-48,620712
1421,191406	-48,339142
1423,883057	-48,224323
1426,574707	-48,332134
1429,266357	-47,941273
1431,958008	-47,515919
1434,649658	-47,258427
1437,341309	-47,987862
1440,032959	-48,252808
1442,724609	-48,352543
1445,416260	-48,917263
1448,107910	-48,806145
1450,799561	-47,277428
1453,491211	-48,570374
1456,182861	-49,840454
1458,874512	-50,106651
1461,566162	-49,253944
1464,257813	-47,801651
1466,949463	-48,122948
1469,641113	-47,669800
1472,332764	-48,903049
1475,024414	-49,418903
1477,716064	-48,307026
1480,407715	-47,648708
1483,099365	-49,013767
1485,791016	-48,447105
1488,482666	-47,894417
1491,174316	-49,313805
1493,865967	-48,496208
1496,557617	-48,924828
1499,249268	-49,383434
1501,940918	-48,628799
1504,632568	-48,695911
1507,324219	-49,481632
1510,015869	-48,142971
1512,707520	-48,171829
1515,399170	-48,715633
1518,090820	-48,166870
1520,782471	-47,486958
1523,474121	-47,536018
1526,165771	-49,008068
1528,857422	-47,014851
1531,549072	-47,802692
1534,240723	-48,043972
1536,932373	-48,011497
1539,624023	-48,669731
1542,315674	-48,202053
1545,007324	-49,183319
1547,698975	-47,872124
1550,390625	-47,899677
1553,082275	-48,129566
1555,773926	-48,284786
1558,465576	-47,802086
1561,157227	-48,842045
1563,848877	-48,879147
1566,540527	-48,948978
1569,232178	-50,132572
1571,923828	-49,101830
1574,615479	-47,922646
1577,307129	-49,174885
1579,998779	-48,999687
1582,690430	-47,727219
1585,382080	-47,962570
1588,073730	-49,252048
1590,765381	-48,738487
1593,457031	-48,218445
1596,148682	-47,571243
1598,840332	-48,073200
1601,531982	-47,714710
1604,223633	-48,382748
1606,915283	-48,517799
1609,606934	-47,662560
1612,298584	-47,861832
1614,990234	-48,675892
1617,681885	-49,070885
1620,373535	-49,159271
1623,065186	-49,193348
1625,756836	-49,041191
1628,448486	-48,315109
1631,140137	-48,874397
1633,831787	-47,639603
1636,523438	-47,747635
1639,215088	-47,527962
1641,906738	-47,685604
1644,598389	-47,922970
1647,290039	-48,766144
1649,981689	-48,286415
1652,673340	-48,606506
1655,364990	-50,297028
1658,056641	-49,572914
1660,748291	-49,264076
1663,439941	-49,450218
1666,131592	-49,792366
1668,823242	-49,464256
1671,514893	-48,379822
1674,206543	-48,479862
1676,898193	-48,917545
1679,589844	-48,904854
1682,281494	-48,456554
1684,973145	-48,219517
1687,664795	-47,868702
1690,356445	-48,284779
1693,048096	-48,403759
1695,739746	-48,048710
1698,431396	-47,528606
1701,123047	-47,733223
1703,814697	-47,904705
1706,506348	-47,419853
1709,197998	-47,275673
1711,889648	-47,033520
1714,581299	-48,696594
1717,272949	-48,180519
1719,964600	-46,793602
1722,656250	-46,151814
1725,347900	-48,011623
1728,039551	-47,717098
1730,731201	-46,691910
1733,422852	-48,351254
1736,114502	-49,052895
1738,806152	-49,603470
1741,497803	-48,232780
1744,189453	-44,178368
1746,881104	-41,180073
1749,572754	-44,121288
1752,264404	-47,294289
1754,956055	-47,150414
1757,647705	-35,207230
1760,339355	-28,681976
1763,031006	-33,753407
1765,722656	-48,396076
1768,414307	-47,514839
1771,105957	-46,510006
1773,797607	-41,259296
1776,489258	-42,973522
1779,180908	-47,792912
1781,872559	-48,499310
1784,564209	-47,529919
1787,255859	-46,427513
1789,947510	-47,636845
1792,639160	-49,385429
1795,330811	-48,881062
1798,022461	-48,160709
1800,714111	-48,942776
1803,405762	-48,765907
1806,097412	-49,640575
1808,789063	-48,764816
1811,480713	-48,463142
1814,172363	-48,216774
1816,864014	-48,363647
1819,555664	-49,281784
1822,247314	-48,589928
1824,938965	-48,404682
1827,630615	-47,984318
1830,322266	-49,279240
1833,013916	-48,465679
1835,705566	-48,455261
1838,397217	-49,463223
1841,088867	-48,512321
1843,780518	-49,963531
1846,472168	-49,661423
1849,163818	-48,440651
1851,855469	-49,074062
1854,547119	-50,513027
1857,238770	-49,761509
1859,930420	-49,126347
1862,622070	-48,977180
1865,313721	-49,163372
1868,005371	-48,617580
1870,697021	-49,375858
1873,388672	-50,256580
1876,080322	-50,253136
1878,771973	-49,583290
1881,463623	-49,143871
1884,155273	-49,039314
1886,846924	-49,507545
1889,538574	-48,518566
1892,230225	-48,365730
1894,921875	-48,872932
1897,613525	-49,270542
1900,305176	-48,757587
1902,996826	-49,323521
1905,688477	-48,222569
1908,380127	-49,275295
1911,071777	-50,807846
1913,763428	-49,615753
